Duration,Price,Night,Number_of_Flights
900,8475,False,2
845,13941,True,2
1395,16079,True,2
890,13399,True,2
1595,9653,False,3
540,14714,False,2
165,3383,False,1
1090,22270,False,2
135,5944,False,1
800,9663,True,2
560,7740,False,2
1605,7211,True,2
185,7229,True,1
155,4174,False,1
150,5170,False,1
580,15135,False,2
315,4649,False,2
160,4668,False,1
765,7480,True,2
165,6121,False,1
1195,15129,True,3
675,7452,False,2
1520,10539,False,2
170,7648,True,1
175,3925,False,1
140,3597,False,1
910,8586,True,2
1580,13591,False,3
545,9646,False,2
170,4668,False,1
625,10203,False,2
385,7932,False,2
905,7893,False,2
810,13029,True,3
1655,10262,False,2
265,3574,True,2
870,8759,False,2
1420,13502,False,2
1440,6528,False,2
800,6017,False,2
165,5613,True,1
90,8040,False,1
170,5694,True,1
1530,12898,False,2
710,5192,False,2
1680,14714,False,2
1035,13817,True,2
600,14714,False,2
140,3597,True,1
170,6121,False,1
765,11642,False,3
745,15764,False,2
155,4804,True,1
500,13223,False,3
145,3858,False,1
910,6795,False,2
330,8327,False,2
810,8907,False,2
320,7095,False,2
640,6902,True,2
1025,13029,True,3
555,8372,False,2
685,10844,False,2
150,4384,True,1
750,12121,False,2
1730,11467,False,2
175,6860,True,1
555,11241,False,2
1495,13759,True,2
220,4226,True,2
570,9274,False,2
660,12192,False,2
165,4804,False,1
1505,10262,False,2
1415,10262,False,2
90,3175,False,1
1145,12898,False,2
195,9564,False,1
1775,12819,False,3
1365,15187,False,3
1700,12802,False,3
155,4804,False,1
140,6300,False,1
150,3873,False,1
155,5224,False,1
170,5228,True,1
1440,8065,False,2
170,4441,True,1
520,7354,False,2
170,6094,True,1
960,7064,True,2
1130,13292,False,3
1320,13376,False,3
1925,7791,False,3
1255,7480,False,2
290,5069,False,2
170,3257,False,1
760,34273,False,2
1430,16704,True,3
895,11432,False,3
80,4307,True,1
1025,13029,True,3
85,3100,False,1
1610,10031,True,2
155,3841,False,1
180,4030,True,1
1275,10441,True,3
2115,14221,False,4
450,10262,False,2
175,7229,False,1
170,8033,False,1
425,6818,True,2
735,7485,False,2
170,3971,False,1
140,3597,False,1
90,5678,True,1
1350,8366,False,2
500,11753,False,3
140,3841,True,1
385,9345,False,2
1105,15107,False,3
925,9646,False,2
1280,10262,False,2
555,8456,True,3
140,3841,True,1
375,12537,False,2
155,4804,False,1
640,7005,False,2
835,13587,False,2
85,4050,False,1
165,4148,False,1
145,3850,True,1
165,4591,True,1
180,8016,False,1
150,4804,False,1
1590,13941,True,2
860,7006,False,2
805,14015,False,4
525,11087,True,2
320,5647,False,2
305,8745,True,2
165,8016,False,1
195,7202,False,1
1610,5963,False,2
765,9646,False,2
90,3100,False,1
155,4148,False,1
175,4823,True,1
150,3841,False,1
560,13014,False,3
1570,10262,True,2
80,2575,True,1
435,19225,False,2
155,4174,True,1
310,7870,False,2
375,7934,False,2
485,11360,False,3
560,6442,False,2
450,10262,True,2
465,6732,False,2
170,4668,False,1
345,6258,True,2
730,16108,False,2
400,14871,False,2
170,4483,True,1
1630,8066,True,2
435,9946,False,2
340,6027,False,2
825,10262,True,2
1265,10844,True,2
425,8586,False,2
195,6015,False,1
170,4990,False,1
1150,10844,True,2
840,13377,False,2
1470,12257,True,3
155,4804,False,1
915,10008,False,2
140,3597,True,1
170,3419,True,1
715,16289,False,2
1170,10844,False,2
535,9526,False,2
730,8849,True,2
165,6121,False,1
1465,12347,True,3
170,5613,True,1
1185,18253,True,2
555,14848,False,2
90,4995,False,1
170,4591,True,1
160,4462,True,1
1210,12898,True,2
590,12032,False,2
1125,13029,False,3
140,3543,False,1
165,8851,False,1
335,14714,True,2
155,3841,False,1
455,7531,False,2
440,7845,False,2
330,9663,False,2
85,5678,True,1
165,5780,True,1
145,3841,False,1
320,7174,False,2
1915,13616,False,3
460,18275,False,3
1700,14482,False,3
445,7662,True,3
1275,11281,True,3
965,6117,True,2
160,4423,True,1
590,9416,False,3
165,6961,False,1
1300,13376,False,3
175,4239,False,1
660,13727,False,2
1285,13067,False,2
170,6961,False,1
1720,7064,True,2
860,8784,False,2
1215,13941,False,2
730,15058,False,2
625,6451,True,2
810,13014,True,3
310,22794,False,2
540,6922,False,2
175,7229,False,1
660,13587,False,2
1820,11228,False,3
170,4282,True,1
280,12284,True,2
1655,10262,False,2
190,6741,False,1
170,3943,False,1
1700,7662,False,2
1430,8586,False,2
765,5117,True,2
1320,13376,False,3
320,5298,False,2
175,4632,False,1
535,13014,True,3
175,12649,True,1
285,6303,False,2
485,11560,False,3
170,4823,False,1
540,7031,False,2
170,4423,False,1
1420,10975,False,3
140,3873,True,1
150,4107,True,1
1050,11087,False,2
690,10529,False,2
160,6138,False,1
980,13817,True,2
920,6093,False,2
85,5678,False,1
925,7893,False,2
170,6121,False,1
180,4544,False,1
1005,14714,True,2
1090,14388,False,2
675,16108,False,2
720,12402,False,2
690,12384,False,2
180,6094,False,1
220,5276,True,2
155,4804,True,1
1275,11281,True,3
650,6068,False,2
180,7229,False,1
975,6628,False,2
1055,13502,False,2
575,14086,False,2
540,4959,False,2
620,16376,True,2
155,4804,True,1
1035,13817,True,2
175,7229,False,1
135,3859,False,1
1165,13899,False,3
975,6628,False,2
305,10123,True,2
155,3873,False,1
1015,13339,False,2
520,14714,True,2
1295,12692,True,2
355,5281,False,2
810,10368,True,3
570,13377,False,2
1195,15129,True,3
165,6961,False,1
1430,10844,True,2
1235,13759,True,2
2245,12119,False,3
150,3807,True,1
170,3943,True,1
945,13941,False,2
845,8586,True,2
150,6245,False,1
505,13067,False,2
425,14871,False,2
690,13377,False,2
1395,12373,True,2
345,14231,False,2
90,1965,True,1
330,14924,False,2
155,4174,False,1
355,4725,False,2
665,17057,True,2
700,11444,False,2
195,7202,False,1
185,4030,True,1
1440,9535,False,2
1055,8586,False,2
1375,8586,True,2
160,3625,True,1
900,8055,False,2
80,3100,False,1
280,5699,False,2
535,15129,True,3
965,9187,False,2
1470,11732,True,3
140,3841,True,1
520,9794,False,2
295,12198,False,2
775,14571,True,2
90,5755,False,1
750,14151,False,2
155,5613,False,1
1075,13067,False,2
1475,12557,True,2
450,14714,True,2
175,4544,False,1
1275,10441,True,3
150,4107,True,1
180,4990,False,1
2240,12341,True,3
1410,12856,True,3
795,7893,False,2
175,6688,False,1
590,5963,False,2
170,3419,True,1
90,2228,True,1
75,2575,True,1
1295,13292,True,3
170,4823,False,1
400,9899,False,2
805,14120,False,3
615,15284,False,2
910,12192,True,2
1100,13428,False,3
135,3543,False,1
1595,5406,False,2
1585,12383,True,4
375,8372,False,2
175,6144,True,1
800,8586,True,2
170,4282,True,1
450,16079,False,2
90,3175,False,1
925,15764,False,2
85,4784,False,1
450,17057,False,2
1375,13014,True,3
1210,14714,True,2
195,9564,False,1
705,8991,True,2
150,4804,False,1
550,12242,True,2
165,4148,True,1
945,8586,False,2
1105,11627,False,2
685,7064,False,2
1665,12476,False,2
925,10262,False,2
90,5678,False,1
315,6151,False,2
435,14067,True,2
555,11936,False,2
965,6327,True,2
1540,8529,False,2
1410,10651,True,3
170,4668,False,1
540,5430,False,2
180,7229,False,1
975,6314,True,2
170,7120,True,1
1760,15129,True,3
145,3841,False,1
150,3841,False,1
965,7480,False,2
1390,10676,False,3
165,4423,False,1
380,9709,False,2
930,7198,False,2
730,14848,False,2
90,1965,True,1
625,9134,False,2
760,7485,False,2
515,6442,False,2
440,15812,False,3
1420,11185,False,3
85,3175,False,1
930,8452,False,2
1010,10262,True,2
170,5228,True,1
1080,9314,True,2
440,15812,False,3
1075,14151,False,2
170,3625,False,1
2295,10283,True,3
1005,10262,True,2
590,10844,False,2
395,12384,False,2
825,11822,True,2
1665,10008,False,2
380,7640,False,2
345,14781,False,2
175,4377,False,1
320,5298,False,2
90,2227,True,1
720,10407,False,2
910,11507,True,3
305,5458,True,2
170,3943,True,1
440,18550,False,2
865,9397,True,2
155,3841,False,1
180,7229,False,1
175,4823,True,1
1550,10844,True,2
1010,7174,False,2
155,6985,False,1
2300,11664,True,3
840,8073,False,2
970,9417,False,3
675,8372,False,2
795,14408,False,2
90,5678,True,1
170,5694,False,1
450,8586,True,2
565,11087,True,2
180,4823,False,1
315,5583,False,2
1465,11869,True,3
180,4823,False,1
330,12373,False,2
535,7268,False,2
1110,17261,False,2
1375,10368,True,3
135,3384,False,1
150,3847,False,1
625,6093,False,2
1105,13547,False,3
170,7120,True,1
500,46490,True,3
1620,12872,False,3
220,4226,True,2
865,10844,True,2
170,4668,False,1
780,29528,True,2
140,6300,False,1
1000,13882,False,3
160,4668,False,1
155,4174,False,1
90,2754,False,1
90,2754,False,1
170,4668,False,1
155,4804,False,1
1600,10756,True,3
450,7933,True,2
135,3543,False,1
1125,13029,False,3
1215,13731,False,2
160,4804,True,1
165,4148,False,1
325,5164,True,2
720,12192,False,2
720,15078,False,2
315,4268,False,2
175,5769,False,1
570,26890,False,2
150,3815,False,1
1155,9663,False,2
175,4823,True,1
350,13628,False,2
495,7451,True,2
180,7229,False,1
1615,10368,False,3
145,3858,False,1
775,8586,True,2
845,14781,True,2
865,13039,False,3
170,5613,True,1
175,7305,False,1
610,10262,True,2
75,15385,True,1
1405,11134,False,2
185,7229,True,1
170,6860,True,1
520,15554,True,2
690,8066,False,2
290,6493,False,2
1795,8534,False,3
425,13344,True,3
1125,12395,False,2
1820,12436,False,3
490,6938,False,2
155,4460,True,1
150,6461,False,1
310,7870,False,2
660,12395,False,2
615,8372,False,2
1690,8529,False,2
220,6857,False,2
170,4668,False,1
80,3100,True,1
170,4991,False,1
150,4804,False,1
735,11134,False,2
515,7363,False,2
95,2227,True,1
1620,13559,False,3
765,9646,False,2
810,6526,False,2
90,8040,False,1
1615,15129,False,3
325,5636,True,2
85,5678,True,1
1730,17198,False,2
705,16287,False,2
275,9476,True,2
1200,13007,False,3
895,7514,False,2
155,5618,False,1
135,3911,False,1
170,4823,True,1
1700,11752,False,3
960,14571,True,2
1395,8372,True,2
160,3971,True,1
335,10262,True,2
140,3597,False,1
1820,12436,False,3
360,14714,False,2
1010,12898,True,2
420,12287,False,2
345,7189,True,2
170,6961,False,1
2000,15292,False,3
810,10368,True,3
1295,13292,True,3
1010,9064,False,2
730,14388,True,2
160,4423,True,1
970,8839,False,3
385,9870,False,2
1195,12819,True,3
390,7670,True,2
870,8066,True,2
710,16697,True,3
630,5684,False,2
455,11200,False,2
1410,13759,True,2
170,5694,False,1
1665,12371,False,2
570,6573,False,2
440,6393,False,2
155,5224,False,1
180,5198,False,1
450,13941,True,2
155,6300,False,1
1620,12609,False,3
720,13587,False,2
480,13587,False,2
1595,10262,False,2
555,16439,False,2
510,14781,False,2
1010,10262,True,2
1690,10844,False,2
175,4823,True,1
170,5911,False,1
750,13377,False,2
910,6145,False,2
90,1965,True,1
515,6442,False,2
1430,13941,False,2
1010,13002,False,2
570,8907,False,2
1620,14657,False,3
140,3873,True,1
570,14781,False,2
170,5228,True,1
170,7652,True,1
175,7229,False,1
240,4226,False,2
1325,12373,True,2
180,6860,False,1
1170,10844,False,2
1295,12373,False,2
165,4238,True,1
1265,13502,False,2
1630,10953,True,2
150,3782,True,1
345,14781,False,2
165,4804,True,1
170,6860,True,1
1170,6117,False,3
175,8016,False,1
190,6216,False,1
165,8016,False,1
695,11087,True,2
85,5678,False,1
175,7229,False,1
175,6860,False,1
660,10407,False,2
835,13797,False,2
165,6961,False,1
395,10624,False,2
970,14300,False,3
140,5418,False,1
1375,15129,True,3
135,3543,False,1
90,1965,False,1
170,4282,True,1
1620,14508,False,3
220,5162,False,2
1425,10262,True,2
765,15237,False,2
440,12524,False,2
1495,10844,True,2
1510,5092,False,2
600,8309,False,2
355,4106,False,2
1520,14151,False,2
620,5177,True,2
400,10844,False,2
180,4823,False,1
1530,10262,False,2
1380,13381,True,3
145,4332,False,1
760,26890,True,2
1245,12803,False,3
1575,8529,False,2
145,3873,False,1
475,10844,False,2
180,6144,True,1
175,7229,False,1
705,12767,False,2
175,7229,False,1
470,7354,False,2
90,4049,False,1
840,13377,False,2
170,6144,False,1
795,8266,False,2
1580,10975,False,3
720,12192,False,2
2245,12273,False,3
640,26890,False,2
575,15136,False,2
330,10262,False,2
1530,10262,False,2
90,2228,False,1
140,3597,True,1
155,3841,False,1
425,9899,False,2
555,13587,True,2
150,4409,True,1
90,2227,True,1
80,4937,False,1
345,9319,True,2
505,14151,False,2
360,14714,False,2
180,7229,False,1
140,11982,False,1
175,4990,True,1
505,9103,False,2
155,6300,False,1
425,14441,True,3
545,8366,False,2
380,7317,False,2
175,3898,False,1
1210,14714,True,2
145,3841,False,1
615,15373,False,2
1610,11222,False,3
860,7155,True,2
620,15200,False,2
780,7832,True,2
300,6593,False,2
1650,13007,False,4
535,15400,False,2
1440,6528,False,2
1615,10368,False,3
965,6162,True,2
1135,17261,False,2
1695,7064,False,2
1490,13882,False,3
190,6216,False,1
440,19644,False,3
175,4544,False,1
145,3384,False,1
150,4804,False,1
1435,10031,True,2
665,8586,True,2
375,7832,False,2
965,10027,False,2
85,2754,False,1
1225,12767,False,2
455,8777,False,2
310,7870,False,2
1390,9416,False,3
90,2175,True,1
765,9646,False,2
520,13731,True,2
2170,11552,False,3
2315,10783,False,3
1285,11467,False,2
735,8879,False,2
760,6795,False,2
480,14871,False,2
630,34503,False,3
1580,10975,False,3
805,15170,False,3
1440,7001,False,2
545,8576,False,2
535,15129,True,3
170,4823,False,1
800,10844,False,2
1440,8085,True,2
2045,20747,True,3
925,10203,False,2
1395,12898,True,2
1545,13941,False,2
625,7503,False,2
600,14714,False,2
275,5054,False,2
175,8722,True,1
1655,8586,False,2
170,5228,True,1
90,3100,False,1
195,6541,True,1
535,8266,False,2
415,6628,True,2
730,9663,False,2
365,9899,False,2
985,6223,True,3
315,5380,False,2
810,7740,False,2
800,9899,False,2
175,5198,False,1
1380,9254,True,3
1200,14388,False,2
1555,8137,False,2
1380,13591,True,3
435,8479,False,2
1400,10844,True,2
1615,10203,False,2
490,6938,False,2
765,9646,False,2
300,6593,False,2
135,9125,False,1
615,7670,False,2
525,15894,False,3
435,5608,False,2
355,5842,False,2
270,4466,False,2
140,3597,False,1
680,13555,False,2
555,10979,False,2
810,15129,True,3
180,5674,False,1
170,5613,False,1
140,5725,True,1
170,10067,False,1
170,4885,False,1
1640,7690,False,2
305,8258,True,2
840,7408,False,2
740,10844,False,2
1600,8728,False,3
575,5894,False,2
155,4435,True,1
85,4050,True,1
155,4174,True,1
1420,5957,False,2
1685,12692,False,2
170,7303,False,1
965,6117,True,2
195,6015,True,1
1210,11642,False,3
755,7564,False,2
180,4823,False,1
665,6442,True,2
965,6327,True,2
1350,7416,False,2
1470,14588,False,3
930,7198,False,2
735,8669,False,2
860,6093,False,2
1320,15107,False,3
1360,8372,False,2
850,7064,False,2
945,12732,False,2
140,3597,False,1
180,7303,False,1
875,10991,True,3
1490,10321,False,2
170,3943,False,1
315,5636,False,2
290,4268,False,2
810,13014,True,3
720,13727,False,2
150,4174,False,1
435,10493,False,3
625,6794,False,2
315,7228,True,2
685,26890,False,2
540,7038,False,2
1545,7064,False,2
1575,10031,True,2
520,9663,True,2
170,4483,True,1
180,5769,False,1
150,4804,False,1
155,4145,True,1
155,4880,True,1
135,3543,False,1
745,27992,False,2
810,7191,False,2
160,5403,False,1
440,15812,False,3
180,4544,True,1
340,11410,False,2
145,4332,False,1
180,4544,False,1
240,4226,False,2
155,4145,True,1
555,14848,False,2
175,3419,True,1
180,7229,True,1
270,5830,False,2
1055,10972,False,2
795,14231,True,2
1495,10844,True,2
435,11468,False,2
150,4409,True,1
1320,13376,False,3
170,4077,True,1
690,13067,False,2
175,4823,False,1
745,14817,False,2
140,4326,False,1
840,15603,False,2
1830,13885,False,3
1280,17261,False,2
565,15629,False,4
1170,6117,False,3
1760,12819,True,3
435,13377,True,2
495,26890,False,2
175,3419,True,1
805,14960,False,3
75,11185,True,1
1455,8372,True,2
620,10262,True,2
1255,11542,False,3
315,4649,False,2
90,5678,True,1
170,3971,False,1
540,7878,False,2
810,13014,True,3
165,4423,False,1
865,10262,False,2
170,4668,False,1
1265,10844,True,2
1125,10368,False,3
170,4591,False,1
415,7191,True,2
395,9794,False,2
170,3943,True,1
330,13626,False,2
800,9663,True,2
540,6093,False,2
615,11717,True,2
800,14781,True,2
165,7229,False,1
165,3898,True,1
825,14714,True,2
560,7005,False,2
140,3597,False,1
160,4413,False,1
535,15353,False,2
170,3943,False,1
135,6297,False,1
175,6144,True,1
1470,12257,True,3
1390,15129,False,3
1375,10368,True,3
560,13029,False,3
1390,9416,False,3
185,6934,True,1
1080,11467,True,2
615,6795,False,2
155,5198,False,1
1525,14053,False,2
975,7927,False,2
165,4462,False,1
175,5048,False,1
1655,10844,True,2
595,15411,False,2
160,4462,False,1
90,5678,False,1
1110,15764,False,2
1285,17024,True,2
80,3100,False,1
185,7229,True,1
150,4804,False,1
180,5769,False,1
150,4384,True,1
1535,6587,True,2
805,7832,True,2
135,7082,False,1
135,6300,False,1
475,14571,False,2
170,3943,False,1
600,6878,False,2
90,1965,True,1
1065,9187,False,2
165,4441,True,1
180,10067,False,1
305,5054,True,2
900,7005,False,2
690,12121,False,2
290,5912,False,2
710,5192,False,2
140,3597,False,1
160,8016,True,1
85,2050,False,1
175,4839,False,1
90,4049,False,1
190,6216,False,1
140,3841,True,1
160,3815,False,1
165,5176,False,1
90,2017,True,1
1555,9187,False,2
165,11598,False,1
1025,13014,True,3
1040,10262,True,2
1380,9916,True,3
1145,14231,False,2
175,7229,False,1
505,6316,False,2
155,4384,False,1
1580,13381,False,3
145,4332,False,1
570,8907,False,2
155,4804,True,1
1480,15407,False,2
1105,12898,False,2
480,6883,False,2
140,3543,False,1
165,4284,True,1
90,2437,True,1
140,4174,True,1
960,14781,True,2
970,14960,False,3
175,5769,False,1
270,4812,False,2
975,9345,False,2
330,4864,False,2
140,7295,True,1
1275,10231,True,3
300,14714,False,2
1470,12032,True,2
175,4544,False,1
705,10844,False,2
355,12476,False,2
1585,11087,True,2
2280,10703,True,4
835,6734,False,2
375,7832,False,2
1045,11516,True,3
140,3850,False,1
870,17229,False,3
140,3873,True,1
85,4160,False,1
490,7670,False,2
475,10031,False,2
1390,11150,False,3
405,9134,False,2
170,4423,False,1
150,3807,True,1
1640,7480,False,2
165,4423,False,1
180,4823,False,1
1645,12102,False,2
615,15342,False,2
365,10844,False,2
1420,7480,False,2
580,4227,True,2
1420,7690,False,2
330,8224,False,2
165,5823,True,1
570,9134,False,2
470,26890,False,2
1350,8366,False,2
1535,7480,True,2
365,14781,False,2
2480,13990,True,3
1560,8245,False,3
540,10262,False,2
1330,12739,False,2
470,7575,False,2
165,11633,False,1
810,10368,True,3
365,13817,False,2
520,14231,False,2
680,6992,False,2
165,6961,False,1
505,16263,True,3
330,14714,False,2
810,7740,False,2
520,11087,False,2
450,14486,False,2
375,6442,False,2
1830,10361,False,3
955,5320,False,2
1615,10368,False,3
150,4174,False,1
875,8151,False,2
1610,12557,False,2
165,6961,False,1
170,4441,True,1
85,2753,True,1
140,3841,True,1
1010,5022,False,2
170,5201,True,1
180,6934,False,1
280,5699,False,2
165,5088,True,1
650,8601,False,2
295,11319,False,2
85,3838,True,1
1010,14388,False,2
1620,10824,False,3
360,5177,False,2
450,14714,False,2
685,13626,False,2
1490,13381,False,3
1485,18211,True,3
485,6653,False,3
570,14781,False,2
955,11458,False,3
800,10844,False,2
90,3342,True,1
1100,10262,True,2
140,5277,True,1
165,4441,False,1
135,3543,False,1
330,13912,False,2
740,9315,False,2
335,10262,True,2
1560,12199,False,3
140,5277,True,1
1170,6117,False,3
170,5734,False,1
660,8627,True,2
830,6795,False,2
195,5601,False,1
180,7229,False,1
630,8330,False,2
170,4823,False,1
1610,13759,True,2
1600,10231,True,3
1425,12898,True,2
280,19225,True,2
85,4995,False,1
320,5298,False,2
1950,9254,False,3
300,5177,False,2
1625,9345,True,2
475,10844,False,2
1545,15428,True,3
300,7255,False,2
1655,12898,False,2
295,8707,False,2
1100,10262,True,2
870,13067,True,2
